-0.788307	-1.246051
-0.698986	-1.241940

-0.698986	-1.241940
-0.607173	-1.724619

-0.607173	-1.724619
-0.472421	-1.859680

0.213355	-1.916334
0.401804	-1.834280

0.401804	-1.834280
1.358970	-1.775337

1.358970	-1.775337
1.390071	-1.656619

1.390071	-1.656619
1.313432	-1.496038

1.313432	-1.496038
1.363451	-1.470698

1.363451	-1.470698
1.293793	-0.864447

1.803141	1.169030
1.450649	1.135642

1.450649	1.135642
1.400555	1.542661

1.400555	1.542661
1.236765	1.776333

1.236765	1.776333
0.610087	1.704686

0.610087	1.704686
0.522923	2.403159

