-0.659718	-1.018288
-0.573278	-1.006742

-0.573278	-1.006742
-0.581008	-1.296183

-0.581008	-1.296183
-0.418808	-1.696862

0.248388	-1.832881
0.253476	-1.752849

0.253476	-1.752849
1.420431	-1.785884

1.420431	-1.785884
1.398594	-1.511689

1.398594	-1.511689
1.450782	-1.501137

1.450782	-1.501137
1.451183	-0.886532

1.451183	-0.886532
1.491172	-0.884554

2.199379	1.092978
1.799077	1.142489

1.799077	1.142489
1.836892	1.508581

1.836892	1.508581
1.702793	1.755865

1.702793	1.755865
1.063435	1.758648

1.063435	1.758648
1.064569	2.488308

-1.202078	2.824453
-1.300960	2.392445

-1.300960	2.392445
-1.233413	1.778337

-1.233413	1.778337
-1.297293	1.298997

