-2.350637	-0.997700
-2.263895	-1.006702

-2.263895	-1.006702
-2.339141	-1.286298

-2.339141	-1.286298
-2.275207	-1.713808

-1.658366	-2.002180
-1.634691	-1.925561

-1.634691	-1.925561
-0.507867	-2.230755

-0.507867	-2.230755
-0.464934	-1.959063

-0.464934	-1.959063
-0.411726	-1.961017

-0.411726	-1.961017
-0.267514	-1.363570

-0.267514	-1.363570
-0.228172	-1.371005

0.923130	0.385893
0.545528	0.527704

0.545528	0.527704
0.667962	0.874783

0.667962	0.874783
0.595453	1.146581

0.595453	1.146581
-0.025501	1.298902

-0.025501	1.298902
0.146348	2.008037

-1.978704	2.865263
-2.175935	2.468389

-2.175935	2.468389
-2.253969	1.855525

-2.253969	1.855525
-2.428245	1.404443

