-0.469241	-1.264190
-0.463261	-1.267819

-0.395336	-1.604190
-0.388160	-1.588121

0.662651	-1.760000
0.442943	-1.773136

1.511095	-1.658775
1.515606	-1.602617

1.510580	-1.525955
1.513635	-1.508729

1.550000	-1.197484
1.542075	-1.194063

2.110000	1.076500
2.118691	1.072753

1.940000	1.276800
1.941466	1.282538

1.867030	1.606010
1.874046	1.613465

1.488855	1.738380
1.491508	1.741676

